2008|222|81|81|70|I-205 W~null~null~null|2015-05-23 19:15:06.553
2008|812|64|63|66.7|I-205 W~null~null~null|2015-05-23 19:15:06.855
2008|294|65|67|70.2|I-205 W~null~null~null|2015-05-23 19:15:07.67
2008|366|74|74|78|I-205 W~null~null~null|2015-05-23 19:15:07.200
2008|278|60|59|64.9|I-205 W~null~null~null|2015-05-23 19:15:07.363
2008|276|58|57|62.7|I-205 W~null~null~null|2015-05-23 19:15:07.687
2008|763|60|60|64.6|I-205 W~null~null~null|2015-05-23 19:15:08.571
2008|736|57|57|61.5|I-205 W~null~null~null|2015-05-23 19:15:08.999
2008|252|50|48|55.5|I-205 W~null~null~null|2015-05-23 19:15:09.157
1411|222|28|29|10.9|I-80 W~null~null~null|2015-05-23 19:15:10.40
1411|812|44|44|45|I-880 S~null~null~null|2015-05-23 19:15:10.229
1411|294|47|48|39|I-80 W~null~null~null|2015-05-23 19:15:10.403
1411|366|47|48|47.3|I-880 S~null~null~null|2015-05-23 19:15:10.544
1411|278|51|52|42.9|I-80 W~null~null~null|2015-05-23 19:15:10.751
1411|276|42|43|44.1|I-880 S~null~null~null|2015-05-23 19:15:10.921
1411|206|40|41|32|I-80 W~null~null~null|2015-05-23 19:15:11.73
1411|279|36|36|26.7|I-80 W~null~null~null|2015-05-23 19:15:11.229
1411|763|34|34|33.9|I-880 S~null~null~null|2015-05-23 19:15:11.401
1411|332|28|29|18.2|I-80 W~null~null~null|2015-05-23 19:15:11.570
1411|736|30|31|30.8|I-880 S~null~null~null|2015-05-23 19:15:11.721
1411|252|39|41|39.3|I-880 S~null~null~null|2015-05-23 19:15:11.901
1411|797|37|39|28.2|I-80 W~null~null~null|2015-05-23 19:15:12.204
339|222|26|28|19.7|US-101 S~null~null~null|2015-05-23 19:15:21.513
339|812|17|16|51.6|US-101 S~null~null~null|2015-05-23 19:15:21.662
339|294|59|67|54.2|US-101 S~null~null~null|2015-05-23 19:15:21.848
339|366|68|74|69|US-101 S~null~null~null|2015-05-23 19:15:22.142
339|278|63|71|58.2|US-101 S~null~null~null|2015-05-23 19:15:22.314
339|276|64|69|65.8|US-101 S~null~null~null|2015-05-23 19:15:22.584
339|206|52|60|47.2|US-101 S~null~null~null|2015-05-23 19:15:22.764
339|279|48|55|42|US-101 S~null~null~null|2015-05-23 19:15:22.989
339|763|55|60|55.6|US-101 S~null~null~null|2015-05-23 19:15:23.309
339|332|41|47|33.5|US-101 S~null~null~null|2015-05-23 19:15:23.575
339|736|52|57|52.6|US-101 S~null~null~null|2015-05-23 19:15:23.762
339|252|61|68|61|US-101 S~null~null~null|2015-05-23 19:15:24.41
