2008|222|71|73|70|I-205 W~null~null~null|2015-05-23 08:33:11.252
2008|812|64|64|66.7|I-205 W~null~null~null|2015-05-23 08:33:11.437
2008|294|67|66|70.2|I-205 W~null~null~null|2015-05-23 08:33:12.105
2008|366|73|73|78|I-205 W~null~null~null|2015-05-23 08:33:12.240
2008|278|60|60|64.9|I-205 W~null~null~null|2015-05-23 08:33:12.369
2008|276|58|58|62.7|I-205 W~null~null~null|2015-05-23 08:33:13.26
2008|763|60|59|64.6|I-205 W~null~null~null|2015-05-23 08:33:13.868
2008|736|56|56|61.5|I-205 W~null~null~null|2015-05-23 08:33:14.406
2008|252|50|50|55.5|I-205 W~null~null~null|2015-05-23 08:33:14.581
1411|222|20|21|10.9|I-80 W~null~null~null|2015-05-23 08:33:15.396
1411|812|44|43|45|I-880 S~null~null~null|2015-05-23 08:33:15.590
1411|294|39|38|39|I-80 W~null~null~null|2015-05-23 08:33:15.978
1411|366|47|46|47.3|I-880 S~null~null~null|2015-05-23 08:33:16.234
1411|278|43|42|42.9|I-80 W~null~null~null|2015-05-23 08:33:16.417
1411|276|42|42|44.1|I-880 S~null~null~null|2015-05-23 08:33:16.575
1411|206|33|32|32|I-80 W~null~null~null|2015-05-23 08:33:16.730
1411|279|28|28|26.7|I-80 W~null~null~null|2015-05-23 08:33:17.34
1411|763|34|32|33.9|I-880 S~null~null~null|2015-05-23 08:33:17.408
1411|332|20|20|18.2|I-80 W~null~null~null|2015-05-23 08:33:17.561
1411|736|30|29|30.8|I-880 S~null~null~null|2015-05-23 08:33:17.895
1411|252|39|39|39.3|I-880 S~null~null~null|2015-05-23 08:33:18.120
1411|797|30|30|28.2|I-80 W~null~null~null|2015-05-23 08:33:18.431
339|222|23|23|19.7|US-101 S~null~null~null|2015-05-23 08:33:31.106
339|812|17|15|51.6|US-101 S~null~null~null|2015-05-23 08:33:31.359
339|294|58|58|54.2|US-101 S~null~null~null|2015-05-23 08:33:31.524
339|366|68|67|64.4|US-101 S~null~null~null|2015-05-23 08:33:32.77
339|278|62|62|58.2|US-101 S~null~null~null|2015-05-23 08:33:32.244
339|276|64|63|65.8|US-101 S~null~null~null|2015-05-23 08:33:32.409
339|206|52|52|47.2|US-101 S~null~null~null|2015-05-23 08:33:32.590
339|279|47|47|42|US-101 S~null~null~null|2015-05-23 08:33:32.755
339|763|55|53|55.6|US-101 S~null~null~null|2015-05-23 08:33:33.306
339|332|40|40|33.5|US-101 S~null~null~null|2015-05-23 08:33:33.568
339|736|52|50|52.6|US-101 S~null~null~null|2015-05-23 08:33:33.743
339|252|61|60|61|US-101 S~null~null~null|2015-05-23 08:33:34.134
339|797|49|50|43.4|US-101 S~null~null~null|2015-05-23 08:33:34.840
800|222|36|37|29.6|I-880 N~null~null~null|2015-05-23 08:33:34.993
800|812|26|25|26.1|I-880 S~null~null~null|2015-05-23 08:33:35.142
800|294|19|18|18.1|I-880 S~null~null~null|2015-05-23 08:33:35.288
800|366|24|25|26.5|I-880 S~null~null~null|2015-05-23 08:33:35.429
800|278|26|26|27.3|I-880 S~null~null~null|2015-05-23 08:33:35.578
800|276|24|24|25.2|I-880 S~null~null~null|2015-05-23 08:33:35.729
800|763|15|14|14.9|I-880 S~null~null~null|2015-05-23 08:33:36.267
800|736|12|11|11.9|I-880 S~null~null~null|2015-05-23 08:33:36.544
800|252|21|21|20.3|I-880 S~null~null~null|2015-05-23 08:33:36.683
945|222|45|46|41.5|I-280 N~null~null~null|2015-05-23 08:33:37.140
945|812|14|14|14.9|I-280 S~null~null~null|2015-05-23 08:33:37.333
945|294|12|12|8.3|I-280 N~null~null~null|2015-05-23 08:33:37.477
945|366|13|13|14.4|I-280 S~null~null~null|2015-05-23 08:33:37.635
945|278|9|9|10|I-280 S~null~null~null|2015-05-23 08:33:37.759
945|276|10|9|10.2|I-280 S~null~null~null|2015-05-23 08:33:37.880
945|206|18|18|15.3|I-280 N~null~null~null|2015-05-23 08:33:38.95
945|279|21|19|21.8|I-280 N~null~null~null|2015-05-23 08:33:38.238
945|763|16|16|11.5|I-280 N~null~null~null|2015-05-23 08:33:38.378
945|332|27|25|29|I-280 N~null~null~null|2015-05-23 08:33:38.833
945|736|20|19|14.4|I-280 N~null~null~null|2015-05-23 08:33:38.985
945|252|21|21|21.3|I-280 S~null~null~null|2015-05-23 08:33:39.140
945|797|22|22|23.2|I-280 N~null~null~null|2015-05-23 08:33:39.500
35|222|46|46|39.7|CA-85 N~null~null~null|2015-05-23 08:33:39.670
35|812|14|14|14.3|CA-85 S~null~null~null|2015-05-23 08:33:39.824
35|294|6|6|5.8|CA-85 N~null~null~null|2015-05-23 08:33:39.967
35|366|6|6|6.3|CA-237 E~null~null~null|2015-05-23 08:33:40.168
35|278|2|2|1.9|CA-85 N~null~null~null|2015-05-23 08:33:40.386
35|276|2|2|2.1|CA-237 E~null~null~null|2015-05-23 08:33:40.542
35|206|12|12|12.8|CA-85 N~null~null~null|2015-05-23 08:33:40.683
35|279|17|17|18.1|CA-85 N~null~null~null|2015-05-23 08:33:40.815
35|763|10|10|9|CA-85 N~null~null~null|2015-05-23 08:33:40.997
35|332|26|25|26.6|CA-85 N~null~null~null|2015-05-23 08:33:41.217
35|736|14|13|11.9|CA-85 N~null~null~null|2015-05-23 08:33:41.377
35|252|12|12|10.8|CA-237 E~null~null~null|2015-05-23 08:33:41.575
35|797|19|19|19.5|CA-85 N~null~null~null|2015-05-23 08:33:41.903
332|222|21|22|13.2|US-101 N~null~null~null|2015-05-23 08:33:42.58
332|79|31|30|33.5|US-101 S~null~null~null|2015-05-23 08:33:42.503
332|294|19|18|20.8|US-101 S~null~null~null|2015-05-23 08:33:42.629
332|366|29|27|31|US-101 S~null~null~null|2015-05-23 08:33:42.790
332|278|23|22|24.7|US-101 S~null~null~null|2015-05-23 08:33:42.920
332|276|25|24|26.8|US-101 S~null~null~null|2015-05-23 08:33:43.44
