2008|222|71|73|70|I-205 W~null~null~null|2015-05-23 08:39:15.70
2008|812|64|64|66.7|I-205 W~null~null~null|2015-05-23 08:39:15.263
2008|294|66|66|70.2|I-205 W~null~null~null|2015-05-23 08:39:15.427
2008|366|75|73|78|I-205 W~null~null~null|2015-05-23 08:39:15.579
2008|278|60|60|64.9|I-205 W~null~null~null|2015-05-23 08:39:15.724
2008|276|58|58|62.7|I-205 W~null~null~null|2015-05-23 08:39:15.876
2008|763|61|59|64.6|I-205 W~null~null~null|2015-05-23 08:39:16.498
2008|736|57|56|61.5|I-205 W~null~null~null|2015-05-23 08:39:16.814
2008|252|50|50|55.5|I-205 W~null~null~null|2015-05-23 08:39:16.949
1411|222|20|21|10.9|I-80 W~null~null~null|2015-05-23 08:39:17.446
1411|812|43|43|45|I-880 S~null~null~null|2015-05-23 08:39:17.622
1411|294|40|38|39|I-80 W~null~null~null|2015-05-23 08:39:17.792
1411|366|48|46|47.3|I-880 S~null~null~null|2015-05-23 08:39:17.965
1411|278|43|42|42.9|I-80 W~null~null~null|2015-05-23 08:39:18.172
1411|276|42|42|44.1|I-880 S~null~null~null|2015-05-23 08:39:18.344
1411|206|33|32|32|I-80 W~null~null~null|2015-05-23 08:39:18.492
1411|279|28|28|26.7|I-80 W~null~null~null|2015-05-23 08:39:18.652
1411|763|34|32|33.9|I-880 S~null~null~null|2015-05-23 08:39:18.808
1411|332|20|20|18.2|I-80 W~null~null~null|2015-05-23 08:39:18.965
1411|736|30|29|30.8|I-880 S~null~null~null|2015-05-23 08:39:19.119
1411|252|38|39|39.3|I-880 S~null~null~null|2015-05-23 08:39:19.286
1411|797|30|30|28.2|I-80 W~null~null~null|2015-05-23 08:39:19.571
339|222|23|23|19.7|US-101 S~null~null~null|2015-05-23 08:39:26.707
339|812|17|15|51.6|US-101 S~null~null~null|2015-05-23 08:39:26.848
339|294|58|58|54.2|US-101 S~null~null~null|2015-05-23 08:39:27.69
339|366|68|67|64.4|US-101 S~null~null~null|2015-05-23 08:39:27.222
339|278|62|62|58.2|US-101 S~null~null~null|2015-05-23 08:39:27.391
339|276|64|63|65.8|US-101 S~null~null~null|2015-05-23 08:39:27.543
339|206|52|52|47.2|US-101 S~null~null~null|2015-05-23 08:39:27.716
339|279|47|47|42|US-101 S~null~null~null|2015-05-23 08:39:27.857
339|763|55|53|55.6|US-101 S~null~null~null|2015-05-23 08:39:28.31
339|332|40|40|33.5|US-101 S~null~null~null|2015-05-23 08:39:28.177
339|736|52|50|52.6|US-101 S~null~null~null|2015-05-23 08:39:28.357
339|252|60|60|61|US-101 S~null~null~null|2015-05-23 08:39:28.519
339|797|49|50|43.4|US-101 S~null~null~null|2015-05-23 08:39:28.798
800|222|36|37|29.6|I-880 N~null~null~null|2015-05-23 08:39:28.977
800|812|26|25|26.1|I-880 S~null~null~null|2015-05-23 08:39:29.123
800|294|20|18|18.1|I-880 S~null~null~null|2015-05-23 08:39:29.244
800|366|24|25|26.5|I-880 S~null~null~null|2015-05-23 08:39:29.402
800|278|26|26|27.3|I-880 S~null~null~null|2015-05-23 08:39:29.577
800|276|24|24|25.2|I-880 S~null~null~null|2015-05-23 08:39:29.720
800|763|16|14|14.9|I-880 S~null~null~null|2015-05-23 08:39:30.254
800|736|12|11|11.9|I-880 S~null~null~null|2015-05-23 08:39:30.527
800|252|21|21|20.3|I-880 S~null~null~null|2015-05-23 08:39:30.677
945|222|47|46|41.5|I-280 N~null~null~null|2015-05-23 08:39:31.69
945|812|14|14|14.9|I-280 S~null~null~null|2015-05-23 08:39:31.195
945|294|13|12|8.3|I-280 N~null~null~null|2015-05-23 08:39:31.348
945|366|13|13|14.4|I-280 S~null~null~null|2015-05-23 08:39:31.483
945|278|9|9|10|I-280 S~null~null~null|2015-05-23 08:39:31.628
945|276|10|9|10.2|I-280 S~null~null~null|2015-05-23 08:39:31.751
945|206|20|18|15.3|I-280 N~null~null~null|2015-05-23 08:39:31.889
945|279|21|19|21.8|I-280 N~null~null~null|2015-05-23 08:39:32.12
945|763|18|16|11.5|I-280 N~null~null~null|2015-05-23 08:39:32.161
945|332|27|25|29|I-280 N~null~null~null|2015-05-23 08:39:32.304
945|736|22|19|14.4|I-280 N~null~null~null|2015-05-23 08:39:32.416
945|252|22|21|21.3|I-280 S~null~null~null|2015-05-23 08:39:32.553
945|797|22|22|23.2|I-280 N~null~null~null|2015-05-23 08:39:32.822
35|222|46|46|39.7|CA-85 N~null~null~null|2015-05-23 08:39:33.3
35|812|14|14|14.3|CA-85 S~null~null~null|2015-05-23 08:39:33.162
35|294|6|6|5.8|CA-85 N~null~null~null|2015-05-23 08:39:33.290
35|366|6|6|6.3|CA-237 E~null~null~null|2015-05-23 08:39:33.418
35|278|2|2|1.9|CA-85 N~null~null~null|2015-05-23 08:39:33.551
35|276|2|2|2.1|CA-237 E~null~null~null|2015-05-23 08:39:33.676
35|206|13|12|12.8|CA-85 N~null~null~null|2015-05-23 08:39:33.845
35|279|17|17|18.1|CA-85 N~null~null~null|2015-05-23 08:39:33.967
35|763|11|10|9|CA-85 N~null~null~null|2015-05-23 08:39:34.100
35|332|25|25|26.6|CA-85 N~null~null~null|2015-05-23 08:39:34.249
35|736|14|13|11.9|CA-85 N~null~null~null|2015-05-23 08:39:34.398
35|252|13|12|10.8|CA-237 E~null~null~null|2015-05-23 08:39:34.537
35|797|19|19|19.5|CA-85 N~null~null~null|2015-05-23 08:39:34.782
332|222|21|22|13.2|US-101 N~null~null~null|2015-05-23 08:39:34.919
332|79|31|30|33.5|US-101 S~null~null~null|2015-05-23 08:39:35.221
332|294|19|18|20.8|US-101 S~null~null~null|2015-05-23 08:39:35.356
332|366|29|27|31|US-101 S~null~null~null|2015-05-23 08:39:35.509
332|278|23|22|24.7|US-101 S~null~null~null|2015-05-23 08:39:35.638
332|276|25|24|26.8|US-101 S~null~null~null|2015-05-23 08:39:35.746
332|206|13|12|13.8|US-101 S~null~null~null|2015-05-23 08:39:35.884
332|279|8|7|8.5|US-101 S~null~null~null|2015-05-23 08:39:36.8
332|763|19|17|18.7|US-101 S~null~null~null|2015-05-23 08:39:36.156
332|736|22|20|21.5|US-101 S~null~null~null|2015-05-23 08:39:36.299
332|252|36|35|35.5|US-101 S~null~null~null|2015-05-23 08:39:36.452
332|797|10|10|10|US-101 S~null~null~null|2015-05-23 08:39:36.697
36|222|15|16|6.9|US-101 N~null~null~null|2015-05-23 08:39:36.830
36|79|38|36|39.8|US-101 S~null~null~null|2015-05-23 08:39:37.115
36|294|26|25|27|US-101 S~null~null~null|2015-05-23 08:39:37.278
36|366|36|34|37.3|US-101 S~null~null~null|2015-05-23 08:39:37.404
36|278|30|29|31|US-101 S~null~null~null|2015-05-23 08:39:37.539
36|276|32|31|33.1|US-101 S~null~null~null|2015-05-23 08:39:37.682
36|206|20|19|20.1|US-101 S~null~null~null|2015-05-23 08:39:37.815
36|279|15|14|14.8|US-101 S~null~null~null|2015-05-23 08:39:37.936
36|763|25|24|24.9|US-101 S~null~null~null|2015-05-23 08:39:38.87
36|332|7|7|6.3|US-101 S~null~null~null|2015-05-23 08:39:38.223
36|736|29|27|27.8|US-101 S~null~null~null|2015-05-23 08:39:38.367
36|252|43|42|41.8|US-101 S~null~null~null|2015-05-23 08:39:38.529
36|797|17|17|16.2|US-101 S~null~null~null|2015-05-23 08:39:38.793
159|460|94|66|70.3|CA-1 S~null~null~null|2015-05-23 08:39:41.597
156|460|139|111|93.6|CA-1 S~null~null~null|2015-05-23 08:39:47.694
37|222|20|21|17.2|US-101 S~null~null~null|2015-05-23 08:39:51.106
37|812|14|13|49.1|US-101 S~null~null~null|2015-05-23 08:39:51.245
37|294|56|55|51.7|US-101 S~null~null~null|2015-05-23 08:39:51.465
37|366|65|65|61.9|US-101 S~null~null~null|2015-05-23 08:39:51.656
37|278|60|59|55.6|US-101 S~null~null~null|2015-05-23 08:39:51.838
37|276|61|61|63.3|US-101 S~null~null~null|2015-05-23 08:39:51.987
37|206|50|49|44.7|US-101 S~null~null~null|2015-05-23 08:39:52.163
37|279|45|45|39.5|US-101 S~null~null~null|2015-05-23 08:39:52.348
37|763|53|51|53.1|US-101 S~null~null~null|2015-05-23 08:39:52.529
37|332|37|38|30.9|US-101 S~null~null~null|2015-05-23 08:39:52.679
37|736|49|48|50|US-101 S~null~null~null|2015-05-23 08:39:52.895
37|252|58|58|58.5|US-101 S~null~null~null|2015-05-23 08:39:53.128
37|797|46|47|40.9|US-101 S~null~null~null|2015-05-23 08:39:53.409
154|460|192|165|118.5|CA-1 S~null~null~null|2015-05-23 08:39:56.643
38|222|57|57|51.2|US-101 N~null~null~null|2015-05-23 08:40:00.102
38|812|4|4|3.5|I-280 N~null~null~null|2015-05-23 08:40:00.235
38|294|17|17|17.3|US-101 N~null~null~null|2015-05-23 08:40:00.360
38|366|7|7|7.1|US-101 N~null~null~null|2015-05-23 08:40:00.498
38|278|13|13|13.4|US-101 N~null~null~null|2015-05-23 08:40:00.623
38|276|11|11|11.2|US-101 N~null~null~null|2015-05-23 08:40:00.752
38|206|23|23|24.3|US-101 N~null~null~null|2015-05-23 08:40:00.897
38|279|28|27|29.6|US-101 N~null~null~null|2015-05-23 08:40:01.48
38|763|21|20|20.5|US-101 N~null~null~null|2015-05-23 08:40:01.200
38|332|36|36|38|US-101 N~null~null~null|2015-05-23 08:40:01.353
38|736|24|23|25.4|US-101 N~null~null~null|2015-05-23 08:40:01.521
38|252|8|7|7.7|I-680 N~null~null~null|2015-05-23 08:40:01.646
38|797|29|30|31|US-101 N~null~null~null|2015-05-23 08:40:01.929
1098|222|20|21|17.2|I-580 W~null~null~null|2015-05-23 08:40:02.101
1098|812|9|9|44.7|I-580 E~null~null~null|2015-05-23 08:40:02.259
1098|294|54|52|53.9|I-580 E~null~null~null|2015-05-23 08:40:02.439
1098|366|63|61|62.1|I-580 E~null~null~null|2015-05-23 08:40:02.609
1098|278|58|56|57.8|I-580 E~null~null~null|2015-05-23 08:40:02.787
1098|276|56|56|59|I-580 E~null~null~null|2015-05-23 08:40:02.971
1098|206|47|46|46.9|I-580 E~null~null~null|2015-05-23 08:40:03.136
1098|279|43|42|41.7|I-580 E~null~null~null|2015-05-23 08:40:03.317
1098|763|49|47|48.7|I-580 E~null~null~null|2015-05-23 08:40:03.509
1098|332|35|34|33.1|I-580 E~null~null~null|2015-05-23 08:40:03.656
1098|736|45|44|45.7|I-580 E~null~null~null|2015-05-23 08:40:03.838
1098|252|54|54|54.1|I-580 E~null~null~null|2015-05-23 08:40:04.7
153|222|11|13|8.4|CA-1 S~null~null~null|2015-05-23 08:40:04.438
153|812|64|65|62.2|CA-1 S~null~null~null|2015-05-23 08:40:04.599
153|294|47|47|43|CA-1 S~null~null~null|2015-05-23 08:40:04.819
153|366|56|57|53.2|CA-1 S~null~null~null|2015-05-23 08:40:05.46
153|278|50|51|46.9|CA-1 S~null~null~null|2015-05-23 08:40:05.224
153|276|52|53|49|CA-1 S~null~null~null|2015-05-23 08:40:05.441
153|206|40|41|36|CA-1 S~null~null~null|2015-05-23 08:40:05.653
153|279|35|37|30.7|CA-1 S~null~null~null|2015-05-23 08:40:05.826
153|763|46|46|40.8|CA-1 S~null~null~null|2015-05-23 08:40:05.997
153|332|28|29|22.2|CA-1 S~null~null~null|2015-05-23 08:40:06.132
153|736|49|50|43.7|CA-1 S~null~null~null|2015-05-23 08:40:06.336
153|252|62|61|62.9|US-101 N~null~null~null|2015-05-23 08:40:06.527
153|797|37|39|32.2|CA-1 S~null~null~null|2015-05-23 08:40:06.852
749|222|50|50|43.4|CA-85 N~null~null~null|2015-05-23 08:40:07.7
749|812|11|10|10.5|I-280 S~null~null~null|2015-05-23 08:40:07.145
749|294|9|9|9.5|CA-85 N~null~null~null|2015-05-23 08:40:07.286
749|366|9|9|10|CA-85 N~null~null~null|2015-05-23 08:40:07.435
749|278|5|5|5.6|CA-85 N~null~null~null|2015-05-23 08:40:07.555
749|276|6|5|5.8|CA-85 N~null~null~null|2015-05-23 08:40:07.688
749|206|16|15|16.5|CA-85 N~null~null~null|2015-05-23 08:40:07.822
749|279|20|20|21.8|CA-85 N~null~null~null|2015-05-23 08:40:07.957
749|763|14|13|12.8|CA-85 N~null~null~null|2015-05-23 08:40:08.93
749|332|28|28|30.3|CA-85 N~null~null~null|2015-05-23 08:40:08.460
749|736|17|16|15.6|CA-85 N~null~null~null|2015-05-23 08:40:08.620
749|252|16|16|14.6|CA-85 N~null~null~null|2015-05-23 08:40:08.768
749|797|22|22|23.3|CA-85 N~null~null~null|2015-05-23 08:40:09.49
40|222|19|20|15.9|US-101 S~null~null~null|2015-05-23 08:40:09.195
